Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
2017-04-04,65769,65212,65775,64989,"2,15M","0,85%"
2017-04-03,65211,64989,65384,64774,"2,95M","0,35%"
2017-03-31,64983,65266,65597,64858,"2,70M","-0,43%"
2017-03-30,65266,65541,65775,65069,"2,41M","-0,40%"
2017-03-29,65528,64635,65551,64476,"3,60M","1,37%"
2017-03-28,64640,64308,64846,64042,"3,46M","0,52%"
2017-03-27,64308,63829,64355,63030,"2,76M","0,71%"
2017-03-24,63854,63554,63997,63469,"2,65M","0,51%"
2017-03-23,63531,63521,63942,62840,"3,55M","0,01%"
2017-03-22,63521,62980,63747,62496,"4,19M","0,86%"
2017-03-21,62980,64884,64965,62795,"3,81M","-2,93%"
2017-03-20,64884,64209,65135,63672,"3,73M","1,05%"
2017-03-17,64209,65783,66205,64152,"5,37M","-2,39%"
2017-03-16,65783,66232,66554,65531,"2,95M","-0,68%"
2017-03-15,66235,64702,66318,64537,"3,86M","2,37%"
2017-03-14,64699,65510,65549,64699,"2,91M","-1,27%"
2017-03-13,65534,64674,65651,64674,"2,23M","1,33%"
2017-03-10,64675,64586,65725,64471,"3,54M","0,14%"
2017-03-09,64584,64718,65068,64203,"3,62M","-0,21%"
2017-03-08,64718,65748,65810,64495,"3,84M","-1,56%"
2017-03-07,65742,66343,66641,65668,"2,98M","-0,90%"
2017-03-06,66341,66786,66892,66119,"3,44M","-0,67%"
2017-03-03,66786,65860,66801,65860,"2,74M","1,41%"
2017-03-02,65855,67000,67035,65594,"3,19M","-1,69%"
2017-03-01,66989,66661,67398,66661,"2,45M","0,49%"
2017-02-24,66662,67458,67458,66452,"3,15M","-1,18%"
2017-02-23,67461,68591,69488,67279,"4,10M","-1,64%"
2017-02-22,68590,69052,69052,68282,"3,48M","-0,67%"
2017-02-21,69052,68536,69112,68536,"3,15M","0,76%"
2017-02-20,68533,67756,68674,67756,"2,24M","1,16%"
2017-02-17,67748,67814,67819,67158,"2,87M","-0,10%"
2017-02-16,67814,67979,68456,67661,"3,66M","-0,24%"
2017-02-15,67976,66712,68016,66712,"4,25M","1,89%"
2017-02-14,66713,66971,67110,66251,"3,48M","-0,38%"
2017-02-13,66968,66125,67094,66125,"3,20M","1,28%"
2017-02-10,66125,64965,66292,64935,"3,55M","1,79%"
2017-02-09,64965,64849,65302,64587,"2,72M","0,20%"
2017-02-08,64834,64200,64834,63740,"3,24M","0,99%"
2017-02-07,64199,64022,64815,63938,"2,86M","0,32%"
2017-02-06,63993,64956,65327,63933,"2,63M","-1,48%"
2017-02-03,64953,64578,65387,64263,"3,59M","0,58%"
2017-02-02,64578,64834,65132,64163,"3,05M","-0,40%"
2017-02-01,64836,64687,65594,64687,"3,31M","0,26%"
2017-01-31,64671,64310,64900,64284,"2,82M","0,57%"
2017-01-30,64302,66025,66025,64165,"2,33M","-2,62%"
2017-01-27,66034,66195,66242,65876,"2,66M","-0,24%"
2017-01-26,66191,65842,66594,65842,"3,60M","0,53%"
2017-01-24,65840,65752,66173,65615,"3,97M","0,14%"
2017-01-23,65749,64519,65816,64500,"3,05M","1,90%"
2017-01-20,64521,63951,64694,63951,"3,52M","0,89%"
2017-01-19,63951,64144,64456,63574,"2,96M","-0,31%"
2017-01-18,64150,64360,64680,64063,"3,10M","-0,32%"
2017-01-17,64354,63827,64658,63456,"3,02M","0,82%"
2017-01-16,63831,63652,64013,63556,"1,82M","0,28%"
2017-01-13,63652,63940,64092,63366,"2,82M","-0,47%"
2017-01-12,63954,62448,64342,62448,"4,68M","2,41%"
2017-01-11,62446,62134,62674,61665,"3,24M","0,51%"
2017-01-10,62132,61710,62446,61710,"2,70M","0,70%"
2017-01-09,61700,61680,62112,61307,"2,56M","0,06%"
2017-01-06,61665,62072,62072,61396,"2,45M","-0,65%"
2017-01-05,62071,61594,62409,61594,"3,42M","0,78%"
2017-01-04,61589,61811,61940,61302,"2,93M","-0,36%"
2017-01-03,61814,59631,61815,59631,"3,43M","3,73%"
2017-01-02,59589,60227,60227,59371,"833,73K","-1,06%"
2016-12-29,60227,59782,60248,59278,"2,19M","0,75%"
2016-12-28,59782,58688,59911,58688,"2,02M","1,85%"
2016-12-27,58697,58627,59068,58402,"1,67M","0,13%"
2016-12-26,58620,57941,58781,57941,"701,23K","1,18%"
2016-12-23,57937,57255,58143,57255,"2,22M","1,19%"
2016-12-22,57255,57646,57646,56829,"2,90M","-0,68%"
2016-12-21,57647,57583,58049,57222,"2,54M","0,11%"
2016-12-20,57583,57116,57918,57038,"2,76M","0,83%"
2016-12-19,57111,58390,58600,57109,"3,50M","-2,19%"
2016-12-16,58389,58398,59312,58365,"3,80M","-0,01%"
2016-12-15,58396,58214,58635,57575,"3,68M","0,32%"
2016-12-14,58212,59280,59338,58212,"3,98M","-1,80%"
2016-12-13,59281,59178,59946,58758,"3,70M","0,17%"
2016-12-12,59179,60517,60517,59035,"6,77M","-2,19%"
2016-12-09,60501,60688,61129,60316,"3,44M","-0,29%"
2016-12-08,60677,61430,61936,60499,"3,03M","-1,20%"
2016-12-07,61414,61111,61918,61062,"3,96M","0,53%"
2016-12-06,61088,59828,61235,59396,"3,72M","2,10%"
2016-12-05,59832,60322,60720,59635,"2,95M","-0,80%"
2016-12-02,60316,59499,60379,58092,"4,48M","1,36%"
2016-12-01,59507,61906,61911,59058,"5,52M","-3,88%"
2016-11-30,61906,60994,62590,60994,"4,73M","1,51%"
2016-11-29,60987,62859,62859,60980,"3,53M","-2,97%"
2016-11-28,62856,61559,62934,61240,"2,84M","2,11%"
2016-11-25,61559,61394,61559,60573,"2,74M","0,27%"
2016-11-24,61396,61999,62105,61392,"1,65M","-0,95%"
2016-11-23,61986,61956,62046,61234,"3,60M","0,05%"
2016-11-22,61954,61072,62550,61072,"4,11M","1,45%"
2016-11-21,61070,59963,61070,59963,"3,63M","1,85%"
2016-11-18,59962,59770,60193,59327,"3,57M","0,32%"
2016-11-17,59770,60763,61493,59746,"3,64M","-1,63%"
2016-11-16,60759,59659,60915,59364,"4,72M","1,85%"
2016-11-14,59657,59183,59961,58322,"5,58M","0,80%"
2016-11-11,59184,61199,61626,58921,"7,81M","-3,30%"
2016-11-10,61201,63261,63903,60553,"7,86M","-3,25%"
2016-11-09,63258,64157,64358,61794,"5,80M","-1,40%"
2016-11-08,64158,64052,64766,63381,"3,37M","0,17%"
2016-11-07,64052,61601,64193,61601,"3,43M","3,98%"
2016-11-04,61598,61749,62699,61491,"4,10M","-0,25%"
2016-11-03,61750,63325,63524,61750,"4,25M","-2,49%"
2016-11-01,63326,64922,65291,63019,"4,64M","-2,46%"
2016-10-31,64925,64312,65054,64312,"3,93M","0,96%"
2016-10-28,64308,64251,64727,63778,"3,91M","0,09%"
2016-10-27,64250,63827,64608,63827,"3,70M","0,66%"
2016-10-26,63826,63860,63924,63084,"4,43M","-0,06%"
2016-10-25,63866,64059,64266,63248,"4,04M","-0,30%"
2016-10-24,64060,64141,64691,63914,"3,78M","-0,08%"
2016-10-21,64108,63838,64372,63379,"3,78M","0,42%"
2016-10-20,63838,63495,63927,62729,"3,53M","0,52%"
2016-10-19,63506,63784,64089,63309,"3,73M","-0,43%"
2016-10-18,63782,62701,63937,62701,"4,39M","1,73%"
2016-10-17,62696,61768,62696,61719,"3,44M","1,50%"
2016-10-14,61767,61120,62039,61120,"3,81M","1,06%"
2016-10-13,61119,61020,61329,60243,"5,11M","0,16%"
2016-10-11,61022,61668,61668,60885,"3,68M","-1,05%"
2016-10-10,61668,61130,61756,61130,"3,03M","0,92%"
2016-10-07,61109,60645,61275,60479,"4,37M","0,77%"
2016-10-06,60644,60254,60724,60070,"3,62M","0,65%"
2016-10-05,60254,59340,60477,59340,"3,48M","1,54%"
2016-10-04,59339,59461,59580,58892,"4,02M","-0,21%"
2016-10-03,59461,58370,59549,58367,"2,86M","1,87%"
2016-09-30,58367,58350,58900,58271,"2,95M","0,03%"
2016-09-29,58351,59346,59621,58292,"3,30M","-1,69%"
2016-09-28,59356,58383,59415,58353,"3,33M","1,67%"
2016-09-27,58382,58066,58490,57411,"3,04M","0,57%"
2016-09-26,58054,58697,58697,57904,"2,17M","-1,10%"
2016-09-23,58697,58992,59131,58409,"2,90M","-0,50%"
2016-09-22,58994,58408,59462,58408,"3,47M","1,03%"
2016-09-21,58394,57736,58575,57326,"4,01M","1,14%"
2016-09-20,57736,57356,57902,57356,"3,09M","0,67%"
2016-09-19,57350,57083,58025,57083,"2,77M","0,47%"
2016-09-16,57080,57909,57909,56794,"3,83M","-1,43%"
2016-09-15,57909,57068,58127,57068,"2,90M","1,49%"
2016-09-14,57059,56812,57342,56694,"3,43M","0,42%"
2016-09-13,56821,58580,58580,56459,"4,51M","-3,01%"
2016-09-12,58586,57998,58595,57511,"3,64M","1,01%"
2016-09-09,58000,60220,60220,57961,"4,12M","-3,71%"
2016-09-08,60232,60129,60311,59743,"3,96M","0,17%"
2016-09-06,60129,59566,60129,59182,"3,25M","0,95%"
2016-09-05,59566,59616,59986,59402,"1,82M","-0,08%"
2016-09-02,59616,58241,59655,58241,"3,89M","2,37%"
2016-09-01,58236,57901,58417,57638,"3,80M","0,58%"
2016-08-31,57901,58580,58910,57506,"4,20M","-1,15%"
2016-08-30,58575,58610,58882,58293,"2,81M","-0,06%"
2016-08-29,58610,57717,58957,57642,"2,85M","1,55%"
2016-08-26,57716,57725,58655,57259,"3,72M","-0,01%"
2016-08-25,57722,57718,58124,57639,"3,07M","0,01%"
2016-08-24,57718,58019,58332,57456,"3,32M","-0,52%"
2016-08-23,58020,57781,58596,57781,"3,75M","0,41%"
2016-08-22,57781,59080,59099,57631,"3,23M","-2,23%"
2016-08-19,59099,59158,59240,58599,"2,74M","-0,11%"
2016-08-18,59166,59324,59418,58829,"3,72M","-0,27%"
2016-08-17,59324,58847,59324,58081,"4,31M","0,80%"
2016-08-16,58855,59144,59187,58589,"3,99M","-0,49%"
2016-08-15,59146,58316,59324,58316,"3,60M","1,45%"
2016-08-12,58298,58300,58753,57987,"3,93M","0,00%"
2016-08-11,58300,56925,58308,56923,"4,03M","2,42%"
2016-08-10,56920,57690,57953,56735,"3,62M","-1,33%"
2016-08-09,57689,57637,58095,57615,"3,14M","0,09%"
2016-08-08,57635,57655,57917,57504,"3,25M","-0,04%"
2016-08-05,57661,57609,57951,57290,"3,46M","0,12%"
2016-08-04,57594,57076,58030,57076,"4,32M","0,91%"
2016-08-03,57077,56157,57101,55788,"4,18M","1,63%"
2016-08-02,56162,56756,56974,55696,"3,98M","-1,05%"
2016-08-01,56756,57309,57729,56676,"4,21M","-0,96%"
2016-07-29,57308,56664,57474,56340,"4,55M","1,13%"
2016-07-28,56667,56853,56853,55993,"3,91M","-0,33%"
2016-07-27,56853,56788,57380,56788,"3,91M","0,12%"
2016-07-26,56783,56876,57310,56708,"3,46M","-0,16%"
2016-07-25,56873,57006,57205,56398,"3,22M","-0,23%"
2016-07-22,57002,56641,57171,56518,"3,00M","0,64%"
2016-07-21,56641,56578,56906,56233,"3,59M","0,11%"
2016-07-20,56578,56699,56927,56221,"4,00M","-0,21%"
2016-07-19,56698,56487,56698,56246,"3,91M","0,38%"
2016-07-18,56484,55573,56509,55355,"4,11M","1,63%"
2016-07-15,55578,55482,55649,55233,"3,80M","0,18%"
2016-07-14,55481,54601,55634,54601,"4,54M","1,62%"
2016-07-13,54598,54256,54647,53733,"4,16M","0,63%"
2016-07-12,54256,53961,54746,53961,"4,00M","0,55%"
2016-07-11,53960,53143,54021,53143,"3,31M","1,54%"
2016-07-08,53141,52020,53166,52020,"3,09M","2,16%"
2016-07-07,52015,51902,52719,51888,"3,83M","0,22%"
2016-07-06,51902,51842,51909,50825,"3,38M","0,11%"
2016-07-05,51842,52565,52565,51510,"3,22M","-1,38%"
2016-07-04,52569,52241,52918,52241,"2,08M","0,64%"
2016-07-01,52233,51540,52346,51411,"4,24M","1,37%"
2016-06-30,51527,51001,51619,50585,"4,51M","1,03%"
2016-06-29,51002,50009,51229,50009,"4,09M","1,99%"
2016-06-28,50007,49252,50301,49252,"3,51M","1,55%"
2016-06-27,49246,50106,50162,48954,"3,33M","-1,72%"
2016-06-24,50105,51561,51561,49544,"4,27M","-2,82%"
2016-06-23,51560,50161,51673,50161,"3,26M","2,80%"
2016-06-22,50156,50835,51239,50060,"3,75M","-1,34%"
2016-06-21,50838,50326,50870,49678,"3,45M","1,01%"
2016-06-20,50329,49539,50782,49539,"3,59M","1,61%"
2016-06-17,49534,49409,50191,49405,"4,38M","0,25%"
2016-06-16,49412,48901,49412,48067,"4,01M","1,02%"
2016-06-15,48915,48649,49415,48324,"5,16M","0,55%"
2016-06-14,48648,49662,49894,48216,"4,01M","-2,04%"
2016-06-13,49661,49419,49764,48804,"2,71M","0,48%"
2016-06-10,49422,51117,51117,49421,"3,07M","-3,32%"
2016-06-09,51118,51633,51633,50832,"3,31M","-0,99%"
2016-06-08,51629,50490,51812,50490,"4,35M","2,26%"
2016-06-07,50488,50432,50641,50005,"3,05M","0,11%"
2016-06-06,50432,50627,50924,50097,"3,11M","-0,37%"
2016-06-03,50620,49888,50634,49888,"3,43M","1,47%"
2016-06-02,49887,49008,49906,48781,"3,63M","1,78%"
2016-06-01,49013,48468,49057,48200,"3,39M","1,12%"
2016-05-31,48472,48963,49269,48292,"5,80M","-1,01%"
2016-05-30,48964,49051,49203,48799,"1,21M","-0,18%"
2016-05-27,49051,49481,49805,48869,"2,80M","-0,87%"
2016-05-25,49483,49347,50357,49347,"3,58M","0,28%"
2016-05-24,49345,49330,50002,49153,"3,24M","0,03%"
2016-05-23,49330,49709,49709,48695,"3,52M","-0,79%"
2016-05-20,49723,50133,50822,49723,"3,36M","-0,82%"
2016-05-19,50133,50556,50556,49588,"4,03M","-0,85%"
2016-05-18,50562,50836,51373,50301,"4,20M","-0,55%"
2016-05-17,50839,51795,51946,50689,"3,99M","-1,86%"
2016-05-16,51803,51803,52305,51585,"3,64M","0,00%"
2016-05-13,51804,53236,53250,51366,"4,45M","-2,70%"
2016-05-12,53241,52765,53798,52424,"4,77M","0,90%"
2016-05-11,52764,53072,53976,52736,"4,48M","-0,58%"
2016-05-10,53071,50994,53071,50994,"4,21M","4,08%"
2016-05-09,50990,51717,51717,49908,"5,09M","-1,41%"
2016-05-06,51718,51671,52159,51204,"3,40M","0,09%"
2016-05-05,51671,52569,53071,51311,"3,65M","-1,68%"
2016-05-04,52553,52253,52672,51931,"4,40M","0,56%"
2016-05-03,52260,53557,53557,52260,"4,01M","-2,43%"
2016-05-02,53562,53910,54113,53265,"3,39M","-0,65%"
2016-04-29,53911,54317,54705,53592,"5,05M","-0,74%"
2016-04-28,54312,54475,54978,53963,"4,55M","-0,30%"
2016-04-27,54478,53094,54560,53094,"5,05M","2,63%"
2016-04-26,53083,51867,53108,51838,"3,87M","2,35%"
2016-04-25,51862,52911,52949,51748,"3,81M","-1,98%"
2016-04-22,52908,53630,53630,52629,"4,39M","-1,35%"
2016-04-20,53631,53711,53857,53149,"4,69M","-0,15%"
2016-04-19,53710,52894,54054,52894,"5,19M","1,54%"
2016-04-18,52894,53229,53479,52305,"4,53M","-0,63%"
2016-04-15,53228,52414,53390,52414,"5,20M","1,56%"
2016-04-14,52411,53150,53699,52242,"5,66M","-1,39%"
2016-04-13,53150,52010,53844,52010,"6,57M","2,21%"
2016-04-12,52002,50166,52327,50166,"5,31M","3,66%"
2016-04-11,50165,50303,51089,50078,"4,18M","-0,25%"
2016-04-08,50293,48517,50486,48517,"5,20M","3,67%"
2016-04-07,48513,48099,48940,48099,"3,15M","0,87%"
2016-04-06,48096,49054,49054,47874,"3,93M","-1,95%"
2016-04-05,49054,48778,49629,48149,"3,66M","0,56%"
2016-04-04,48780,50556,50556,48600,"3,67M","-3,52%"
2016-04-01,50562,50054,50768,49361,"4,01M","1,01%"
2016-03-31,50055,51248,51248,49642,"4,38M","-2,33%"
2016-03-30,51249,51155,52262,50900,"4,88M","0,18%"
2016-03-29,51155,50839,51765,50387,"4,45M","0,62%"
2016-03-28,50838,49687,51149,49687,"3,62M","2,38%"
2016-03-24,49657,49686,49686,48778,"3,80M","-0,07%"
2016-03-23,49690,51005,51005,49491,"3,75M","-2,59%"
2016-03-22,51010,51170,51215,50812,"4,02M","-0,32%"
2016-03-21,51172,50816,51370,50765,"3,82M","0,70%"
2016-03-18,50815,50915,51308,50202,"5,62M","-0,19%"
2016-03-17,50914,47770,51268,47770,"7,47M","6,60%"
2016-03-16,47763,47130,47814,46521,"5,27M","1,34%"
2016-03-15,47130,48866,48866,46684,"5,67M","-3,56%"
2016-03-14,48867,49639,50166,48757,"4,95M","-1,55%"
2016-03-11,49639,49574,50038,49156,"6,19M","0,14%"
2016-03-10,49571,48667,49974,47922,"7,70M","1,86%"
2016-03-09,48665,49102,50001,48623,"6,42M","-0,89%"
2016-03-08,49102,49244,49914,48847,"7,37M","-0,29%"
2016-03-07,49246,49089,49639,48746,"5,90M","0,33%"
2016-03-04,49085,47194,50024,47194,"10,60M","4,01%"
2016-03-03,47193,44900,47375,44900,"9,31M","5,12%"
2016-03-02,44893,44122,44983,43841,"5,16M","1,75%"
2016-03-01,44122,42795,44181,42795,"4,75M","3,10%"
2016-02-29,42794,41599,43053,41599,"4,61M","2,89%"
2016-02-26,41593,41889,42495,41417,"3,38M","-0,70%"
2016-02-25,41888,42084,42327,41442,"4,05M","-0,47%"
2016-02-24,42085,42521,42521,41211,"3,63M","-1,03%"
2016-02-23,42521,43235,43601,42359,"3,92M","-1,65%"
2016-02-22,43235,41544,43345,41544,"4,65M","4,07%"
2016-02-19,41543,41477,41828,41071,"3,40M","0,16%"
2016-02-18,41478,41624,41698,41183,"3,64M","-0,37%"
2016-02-17,41631,40958,42436,40958,"5,47M","1,67%"
2016-02-16,40948,40093,41206,40074,"4,04M","2,13%"
2016-02-15,40093,39808,40671,39808,"1,75M","0,72%"
2016-02-12,39808,39324,39901,39324,"3,43M","1,25%"
2016-02-11,39318,40370,40370,38928,"3,79M","-2,62%"
2016-02-10,40377,40592,40592,39960,,"-0,53%"
2016-02-05,40592,40812,41249,40566,"3,67M","-0,56%"
2016-02-04,40822,39589,41444,39589,"5,56M","3,11%"
2016-02-03,39589,38597,39726,38597,"4,37M","2,57%"
2016-02-02,38596,40564,40564,38596,"4,56M","-4,87%"
2016-02-01,40570,40397,40570,39738,"3,77M","0,41%"
2016-01-29,40406,38635,40406,38635,"5,65M","4,60%"
2016-01-28,38630,38376,39100,37996,"4,60M","0,66%"
2016-01-27,38376,37501,38766,37402,"4,79M","2,34%"
2016-01-26,37497,38031,38031,37112,"3,72M","-1,40%"
2016-01-22,38031,37737,38444,37737,"4,33M","0,83%"
2016-01-21,37717,37647,38079,37495,"3,89M","0,19%"
2016-01-20,37645,38056,38056,37046,"4,08M","-1,08%"
2016-01-19,38057,37941,38857,37941,"3,14M","0,32%"
2016-01-18,37937,38572,38633,37937,"2,23M","-1,64%"
2016-01-15,38569,39494,39494,37986,"4,20M","-2,36%"
2016-01-14,39500,38944,39502,38459,"3,99M","1,43%"
2016-01-13,38944,39518,40050,38822,"3,68M","-1,44%"
2016-01-12,39514,39955,40261,39426,"3,49M","-1,09%"
2016-01-11,39950,40612,40974,39924,"3,18M","-1,63%"
2016-01-08,40612,40695,41218,40463,"3,32M","-0,20%"
2016-01-07,40695,41772,41772,40695,"4,16M","-2,58%"
2016-01-06,41773,42410,42410,41590,"4,06M","-1,52%"
2016-01-05,42419,42139,42534,42137,"2,64M","0,66%"
2016-01-04,42141,43349,43349,42125,"3,07M","-2,79%"
2015-12-30,43350,43653,43662,43217,"2,76M","-0,70%"
2015-12-29,43654,43781,44042,43523,"1,73M","-0,25%"
2015-12-28,43764,44016,44087,43709,"1,85M","-0,57%"
2015-12-23,44015,43479,44233,43479,"2,58M","1,25%"
2015-12-22,43470,43208,43632,43137,"2,66M","0,62%"
2015-12-21,43200,43912,44223,43196,"3,56M","-1,62%"
2015-12-18,43911,45249,45249,43690,"4,71M","-2,98%"
2015-12-17,45261,45016,46251,45016,"3,12M","0,55%"
2015-12-16,45016,44868,45099,44095,"3,43M","0,32%"
2015-12-15,44872,44748,45423,44748,"2,64M","0,28%"
2015-12-14,44747,45258,45258,44531,"2,56M","-1,14%"
2015-12-11,45263,45630,45981,45068,"3,38M","-0,81%"
2015-12-10,45631,46084,46323,45351,"3,75M","-1,04%"
2015-12-09,46108,44444,46438,44444,"4,58M","3,75%"
2015-12-08,44443,45223,45233,44232,"3,30M","-1,72%"
2015-12-07,45223,45361,46157,45217,"2,94M","-0,30%"
2015-12-04,45361,46385,46385,45023,"3,63M","-2,23%"
2015-12-03,46393,44923,47142,44923,"4,56M","3,29%"
2015-12-02,44915,45046,45338,44579,"4,31M","-0,29%"
2015-12-01,45047,45121,45482,44775,"4,31M","-0,16%"
2015-11-30,45120,45871,45931,45106,"7,39M","-1,64%"
2015-11-27,45873,47144,47144,45812,"3,13M","-2,70%"
2015-11-26,47146,46867,47199,46867,"2,36M","0,60%"
2015-11-25,46867,48270,48270,46742,"4,10M","-2,94%"
2015-11-24,48284,48143,48320,47442,"3,55M","0,28%"
2015-11-23,48150,48138,48745,47988,"3,38M","0,02%"
2015-11-19,48139,47437,48227,47437,"4,19M","1,48%"
2015-11-18,47436,47241,47951,47241,"4,09M","0,40%"
2015-11-17,47248,46848,47698,46848,"3,45M","0,86%"
2015-11-16,46847,46519,46905,46399,"3,24M","0,71%"
2015-11-13,46517,46884,46884,46311,"3,63M","-0,78%"
2015-11-12,46884,47065,47460,46696,"3,25M","-0,39%"
2015-11-11,47065,46207,47231,46207,"3,17M","1,86%"
2015-11-10,46207,46195,46207,45397,"2,48M","0,03%"
2015-11-09,46195,46915,47001,46057,"2,35M","-1,54%"
2015-11-06,46919,48046,48046,46397,"3,19M","-2,35%"
2015-11-05,48047,47712,48061,47430,"3,19M","0,71%"
2015-11-04,47710,48059,49054,47441,"3,74M","-0,71%"
2015-11-03,48054,45869,48054,45866,"4,75M","4,76%"
2015-10-30,45869,45628,45975,45401,"3,33M","0,53%"
2015-10-29,45628,46740,46740,45628,"3,18M","-2,38%"
2015-10-28,46741,47038,47442,46388,"4,09M","-0,64%"
2015-10-27,47043,47205,47338,46742,"3,44M","-0,35%"
2015-10-26,47209,47607,47875,47105,"2,53M","-0,81%"
2015-10-23,47597,47774,48837,47502,"3,59M","-0,37%"
2015-10-22,47772,47027,47909,47027,"3,22M","1,59%"
2015-10-21,47026,47077,47274,46654,"3,05M","-0,11%"
2015-10-20,47077,47447,47728,46623,"3,40M","-0,78%"
2015-10-19,47447,47242,47536,46917,"3,13M","0,45%"
2015-10-16,47236,47161,47727,46517,"3,65M","0,16%"
2015-10-15,47161,46730,47188,46321,"3,65M","0,96%"
2015-10-14,46710,47349,47715,46701,"6,14M","-1,38%"
2015-10-13,47363,49339,49339,47135,"4,35M","-4,00%"
2015-10-09,49338,49105,49752,48698,"4,69M","0,47%"
2015-10-08,49107,48915,49247,48658,"3,70M","0,39%"
2015-10-07,48914,47735,49290,47715,"6,25M","2,47%"
2015-10-06,47735,47598,48092,47389,"3,37M","0,29%"
2015-10-05,47598,47033,48081,47019,"3,32M","1,20%"
2015-10-02,47033,45313,47033,44973,"4,13M","3,80%"
2015-10-01,45313,45064,45547,44789,"3,89M","0,56%"
2015-09-30,45059,44132,45294,44132,"4,98M","2,10%"
2015-09-29,44132,43956,44531,43956,"3,05M","0,40%"
2015-09-28,43957,44832,44832,43767,"2,86M","-1,95%"
2015-09-25,44831,45300,45969,44697,"3,23M","-1,02%"
2015-09-24,45292,45340,45572,44183,"4,47M","-0,11%"
2015-09-23,45340,46263,46480,45340,"4,08M","-2,00%"
2015-09-22,46265,46585,46585,45276,"4,32M","-0,70%"
2015-09-21,46590,47263,47391,46425,"2,68M","-1,43%"
2015-09-18,47264,48550,48550,46928,"4,52M","-2,65%"
2015-09-17,48551,48553,49396,48082,"4,31M","0,00%"
2015-09-16,48553,47364,48681,47364,"4,45M","2,51%"
2015-09-15,47364,47281,47689,46746,"3,67M","0,17%"
2015-09-14,47282,46400,47386,46218,"3,69M","1,90%"
2015-09-11,46401,46509,46558,46176,"3,62M","-0,22%"
2015-09-10,46504,46656,46819,45592,"4,62M","-0,33%"
2015-09-09,46657,46762,47840,46614,"3,81M","-0,22%"
2015-09-08,46762,46501,47243,46497,"2,94M","0,57%"
2015-09-04,46498,47366,47377,46320,"4,30M","-1,83%"
2015-09-03,47366,46468,47532,46279,"4,23M","1,94%"
2015-09-02,46464,45484,46474,45445,"3,86M","2,17%"
2015-09-01,45477,46625,46625,45278,"3,78M","-2,46%"
2015-08-31,46626,47151,47151,45570,"4,95M","-1,12%"
2015-08-28,47154,47697,47872,46847,"3,90M","-1,18%"
2015-08-27,47715,46038,47997,46038,"4,38M","3,64%"
2015-08-26,46038,44546,46039,44540,"3,86M","3,35%"
2015-08-25,44545,44338,45588,44338,"3,84M","0,47%"
2015-08-24,44336,45715,45715,42749,"4,87M","-3,03%"
2015-08-21,45720,46649,46649,45677,"2,96M","-1,99%"
2015-08-20,46649,46588,46781,46030,"3,04M","0,13%"
2015-08-19,46588,47451,47451,45977,"3,34M","-1,82%"
2015-08-18,47451,47220,48084,46676,"3,65M","0,49%"
2015-08-17,47217,47509,47788,47217,"2,49M","-0,61%"
2015-08-14,47508,48010,48186,47508,"2,97M","-1,04%"
2015-08-13,48010,48390,48606,47722,"3,29M","-0,78%"
2015-08-12,48388,49064,49064,48028,"4,37M","-1,39%"
2015-08-11,49072,49340,49340,48306,"3,29M","-0,57%"
2015-08-10,49353,48578,49512,48578,"2,93M","1,60%"
2015-08-07,48577,50013,50013,48512,"3,32M","-2,87%"
2015-08-06,50011,50280,50534,49624,"3,75M","-0,55%"
2015-08-05,50287,50067,50853,50067,"2,75M","0,46%"
2015-08-04,50058,50138,50574,49827,"2,75M","-0,16%"
