Data,Último,Abertura,Máxima,Mínima,Vol.,Amanhã,Target
2005-10-14,29770,29880,30251,29090,112510000,30242,1
2005-10-17,30242,29777,30377,29777,115260000,29068,0
2005-10-18,29068,30241,30451,29068,115750000,29297,1
2005-10-19,29297,29072,29558,28596,131580000,28344,0
2005-10-20,28344,29300,29975,28161,151790000,29176,1
2005-10-21,29176,28346,29176,28346,126540000,29835,1
2005-10-24,29835,29176,29835,29120,101450000,29498,0
2005-10-25,29498,29837,30095,29396,107330000,29730,1
2005-10-26,29730,29492,29971,29244,127610000,29133,0
2005-10-27,29133,29730,29842,29005,98540000,29318,1
2005-10-28,29318,29133,29567,29133,96840000,30194,1
2005-10-31,30194,29333,30252,29333,103810000,30900,1
2005-11-01,30900,30194,30981,30194,133759999,31100,1
2005-11-03,31100,30899,31487,30899,118570000,30888,0
2005-11-04,30888,31080,31234,30584,96990000,30952,1
2005-11-07,30952,30888,31363,30728,102680000,30971,1
2005-11-08,30971,30951,31078,30587,75750000,30666,0
2005-11-09,30666,30971,31232,30493,71380000,30725,1
2005-11-10,30725,30665,30726,30218,135370000,30511,0
2005-11-11,30511,30722,30746,30385,69370000,30219,0
2005-11-14,30219,30510,30510,29948,35510000,30482,1
2005-11-16,30482,30219,30516,30157,66160000,31087,1
2005-11-17,31087,30483,31248,30483,74030000,31102,1
2005-11-18,31102,31087,31180,30887,61750000,31110,1
2005-11-21,31110,31102,31291,30969,76590000,31489,1
2005-11-22,31489,31110,31500,30473,112840000,31943,1
2005-11-23,31943,31489,32014,31489,113460000,31945,1
2005-11-24,31945,31938,32122,31678,84730000,31920,0
2005-11-25,31920,31947,32058,31840,55340000,31358,0
2005-11-28,31358,31920,32350,31337,89650000,31652,1
2005-11-29,31652,31360,31767,31360,79480000,31917,1
2005-11-30,31917,31652,31918,31296,110290000,32616,1
2005-12-01,32616,31921,32700,31921,144700000,32832,1
2005-12-02,32832,32616,32936,32616,120770000,32701,0
2005-12-05,32701,32835,32910,32546,110170000,33223,1
2005-12-06,33223,32712,33332,32712,141790000,32756,0
2005-12-07,32756,33225,33271,32649,125450000,32479,0
2005-12-08,32479,32756,32997,32476,128830000,32922,1
2005-12-09,32922,32482,32971,32482,88680000,32971,1
2005-12-12,32971,32925,33299,32868,97410000,33420,1
2005-12-13,33420,32971,33432,32835,174910000,33629,1
2005-12-14,33629,33420,33837,33369,155170000,33193,0
2005-12-15,33193,33625,33799,33103,96480000,33292,1
2005-12-16,33292,33193,33579,33193,93620000,33005,0
2005-12-19,33005,33284,33496,32908,115920000,33067,1
2005-12-20,33067,33008,33140,32768,112520000,33517,1
2005-12-21,33517,33068,33553,33068,139100000,33513,0
2005-12-22,33513,33521,33652,33463,74560000,33331,0
2005-12-23,33331,33509,33575,33280,49960000,33298,0
2005-12-26,33298,33331,33435,33140,22000000,33371,1
2005-12-27,33371,33297,33631,33239,74000000,33138,0
2005-12-28,33138,33371,33463,32965,112690000,33456,1
2005-12-29,33456,33137,33456,33137,110340000,33507,1
2006-01-02,33507,33462,33519,32860,72320000,34541,1
2006-01-03,34541,33507,34563,33507,148380000,35002,1
2006-01-04,35002,34540,35223,34540,147130000,34936,0
2006-01-05,34936,35006,35088,34681,142070000,35475,1
2006-01-06,35475,35170,35529,34940,115090000,35337,0
2006-01-09,35337,35475,35601,35108,108990000,35049,0
2006-01-10,35049,35338,35338,34687,136990000,35952,1
2006-01-11,35952,35050,35953,35050,147850000,35779,0
2006-01-12,35779,35953,36286,35641,113640000,35897,1
2006-01-13,35897,35779,35951,35480,95440000,36534,1
2006-01-16,36534,35897,36534,35891,63800000,36119,0
2006-01-17,36119,36534,36534,35817,157510000,35805,0
2006-01-18,35805,36115,36115,35380,94830000,36858,1
2006-01-19,36858,35813,36979,35813,110280000,36695,0
2006-01-20,36695,36857,36938,36432,124840000,36632,0
2006-01-23,36632,36687,36771,36213,104570000,37400,1
2006-01-24,37400,36632,37428,36632,108830000,38014,1
2006-01-26,38014,37402,38031,37402,168270000,37822,0
2006-01-27,37822,38018,38804,37688,146820000,38242,1
2006-01-30,38242,37824,38276,37501,103240000,38383,1
2006-01-31,38383,38243,38456,37630,137330000,38485,1
2006-02-01,38485,38382,38500,37886,263910000,37304,0
2006-02-02,37304,38482,38508,37237,166780000,37262,0
2006-02-03,37262,37304,37609,36526,115440000,37321,1
2006-02-06,37321,37262,37776,37229,130710000,36562,0
2006-02-07,36562,37320,37376,36556,111070000,36499,0
2006-02-08,36499,36553,36784,36183,142040000,36882,1
2006-02-09,36882,36501,37177,36501,199890000,36975,1
2006-02-10,36975,36886,37813,36633,246050000,36114,0
2006-02-13,36114,36975,37076,36114,130280000,36627,1
2006-02-14,36627,36117,36734,35891,157390000,37239,1
2006-02-15,37239,36629,37447,36422,168410000,38256,1
2006-02-16,38256,37245,38268,37245,176530000,38422,1
2006-02-17,38422,38256,38642,38256,111940000,38539,1
2006-02-20,38539,38418,38678,38032,73390000,38166,0
2006-02-21,38166,38541,38978,38166,114120000,38246,1
2006-02-22,38246,38166,38633,38056,81860000,38405,1
2006-02-23,38405,38242,38522,37747,110070000,38610,1
2006-02-24,38610,38406,38610,38337,107630000,39178,1
2006-03-01,39178,38610,39203,38533,79530000,39126,0
2006-03-02,39126,39182,39367,38989,86850000,39240,1
2006-03-03,39240,39129,39356,38716,96080000,38354,0
2006-03-06,38354,39241,39395,38348,125160000,37423,0
2006-03-07,37423,38350,38350,37130,150700000,37289,0
2006-03-08,37289,37421,37421,36446,139700000,36312,0
2006-03-09,36312,37289,37739,36085,112320000,36891,1
2006-03-10,36891,36328,37161,36218,82280000,36793,0
2006-03-13,36793,36891,37259,36513,98370000,37541,1
2006-03-14,37541,36789,37541,36417,118400000,38244,1
2006-03-15,38244,37546,38341,37543,144000000,38157,0
2006-03-16,38157,38245,38578,37962,145580000,38049,0
2006-03-17,38049,38159,38268,37769,100440000,38204,1
2006-03-20,38204,38049,38500,37978,101770000,37398,0
2006-03-21,37398,38204,38204,37351,134390000,37851,1
2006-03-22,37851,37398,37851,37156,104880000,37474,0
2006-03-23,37474,37850,38128,37207,199640000,37577,1
2006-03-24,37577,37473,37775,37301,86830000,37641,1
2006-03-27,37641,37577,37893,37153,122450000,36682,0
2006-03-28,36682,37640,37731,36682,169630000,37492,1
2006-03-29,37492,36684,37492,36684,157240000,37777,1
2006-03-30,37777,37493,38089,37469,114600000,37952,1
2006-03-31,37952,37783,38016,37619,118950000,38717,1
2006-04-03,38717,37952,38851,37952,95110000,38802,1
2006-04-04,38802,38718,39086,38606,127330000,39053,1
2006-04-05,39053,38803,39054,38475,158410000,39285,1
2006-04-06,39285,39053,39310,38700,140740000,38926,0
2006-04-07,38926,39285,39397,38630,169990000,38475,0
2006-04-10,38475,38927,38927,38239,120480000,37901,0
2006-04-11,37901,38478,38885,37823,137330000,38427,1
2006-04-12,38427,37901,38448,37816,177300000,38082,0
2006-04-13,38082,38426,38479,37984,79020000,38462,1
2006-04-17,38462,38086,38698,38086,107050000,39572,1
2006-04-18,39572,38466,39584,38466,134760000,39938,1
2006-04-19,39938,39581,40026,39492,85190000,39775,0
2006-04-20,39775,39941,40278,39435,120670000,39751,0
2006-04-24,39751,39775,40089,39616,84980000,39738,0
2006-04-25,39738,39753,39953,39577,72650000,40410,1
2006-04-26,40410,39739,40422,39739,104240000,39751,0
2006-04-27,39751,40410,40410,39631,126510000,40363,1
2006-04-28,40363,39752,40425,39752,174160000,41017,1
2006-05-02,41017,40365,41017,40277,121120000,40920,0
2006-05-03,40920,41016,41068,40574,116270000,40976,1
2006-05-04,40976,40926,41258,40894,133380000,41417,1
2006-05-05,41417,40976,41449,40976,141000000,41515,1
2006-05-08,41515,41417,41693,41095,106210000,41979,1
2006-05-09,41979,41505,42016,41446,349070000,41752,0
2006-05-10,41752,41981,41985,41418,134100000,40847,0
2006-05-11,40847,41758,42062,40777,142970000,40223,0
2006-05-12,40223,40847,40862,40121,113590000,39271,0
2006-05-15,39271,39688,40209,38871,127760000,39416,1
2006-05-16,39416,39271,39953,38923,113940000,38291,0
2006-05-17,38291,39411,39411,38099,214450000,37807,0
2006-05-18,37807,38290,38591,37807,184470000,37733,0
2006-05-19,37733,37820,38465,37325,210340000,36497,0
2006-05-22,36497,37732,37732,35664,233980000,36110,0
2006-05-23,36110,36498,37567,36099,211210000,35792,0
2006-05-24,35792,36104,36341,34911,191740000,37569,1
2006-05-25,37569,35794,37569,35794,157320000,38630,1
2006-05-26,38630,37574,38630,37574,176940000,38145,0
2006-05-29,38145,38634,38734,38055,32600000,36413,0
2006-05-30,36413,38149,38149,36413,143090000,36530,1
2006-05-31,36530,36414,37216,36362,188730000,37748,1
2006-06-01,37748,36531,37748,36502,142620000,37942,1
2006-06-02,37942,37750,38437,37411,180040000,36740,0
2006-06-05,36740,37939,37976,36670,90080000,36558,0
2006-06-06,36558,36740,36740,35673,161540000,35264,0
2006-06-07,35264,36559,36771,35262,128220000,35438,1
2006-06-08,35438,35262,35608,34360,208850000,35075,0
2006-06-09,35075,35438,36181,35075,78630000,33555,0
2006-06-12,33555,35083,35266,33537,131199999,32848,0
2006-06-13,32848,33535,33582,32824,151010000,32941,1
2006-06-14,32941,32848,33474,32057,253850000,34399,1
2006-06-16,34399,32942,34543,32942,103570000,33897,0
2006-06-19,33897,34407,34669,33549,93060000,33632,0
2006-06-20,33632,33897,34156,33568,84380000,34547,1
2006-06-21,34547,33632,34601,33216,103930000,34317,0
2006-06-22,34317,34544,34714,34226,61810000,34661,1
2006-06-23,34661,34314,34864,33880,74790000,34631,0
2006-06-26,34631,34663,34875,34584,87960000,34376,0
2006-06-27,34376,34631,35015,34368,65650000,34835,1
2006-06-28,34835,34374,34837,34349,93090000,36487,1
2006-06-29,36487,34835,36487,34835,127970000,36631,1
2006-06-30,36631,36487,37036,36359,121980000,37357,1
2006-07-03,37357,36629,37402,36534,100360000,37367,1
2006-07-04,37367,37358,37601,37188,65930000,36378,0
2006-07-05,36378,37366,37366,36304,160320000,36533,1
2006-07-06,36533,36380,36993,36380,78520000,36102,0
2006-07-07,36102,36541,36796,35850,85910000,36141,1
2006-07-10,36141,36107,36427,35863,63700000,36554,1
2006-07-11,36554,36137,36581,35590,95570000,36230,0
2006-07-12,36230,36555,36747,36189,79270000,35354,0
2006-07-13,35354,36221,36221,35344,65269999,35350,0
2006-07-14,35350,35353,35651,35001,57670000,34866,0
2006-07-17,34866,35344,35469,34814,67460000,35130,1
2006-07-18,35130,34871,35311,34591,85040000,36785,1
2006-07-19,36785,35136,36785,35136,155670000,35847,0
2006-07-20,35847,36786,37043,35847,83300000,35510,0
2006-07-21,35510,35847,36144,35307,80680000,36224,1
2006-07-24,36224,35525,36283,35525,79440000,36681,1
2006-07-25,36681,36223,36709,36011,127240000,36594,0
2006-07-26,36594,36681,36951,36475,73270000,36888,1
2006-07-27,36888,36595,37112,36593,72160000,37381,1
2006-07-28,37381,36886,37522,36841,126320000,37077,0
2006-07-31,37077,37381,37399,37077,66819999,36839,0
2006-08-01,36839,37077,37084,36536,83480000,37288,1
2006-08-02,37288,36843,37481,36834,102120000,37451,1
2006-08-03,37451,37288,37688,36893,77650000,37848,1
2006-08-04,37848,37462,38172,37462,73280000,37698,0
2006-08-07,37698,37845,37879,37518,65290000,37600,0
2006-08-08,37600,37699,38081,37532,101670000,37255,0
2006-08-09,37255,37602,38086,37180,112210000,37354,1
2006-08-10,37354,37255,37423,36929,100390000,36944,0
2006-08-11,36944,37354,37502,36886,74680000,36557,0
2006-08-14,36557,36950,37184,36490,71850000,37296,1
2006-08-15,37296,36559,37417,36559,114350000,37678,1
2006-08-16,37678,37296,37697,37210,242520000,37559,0
2006-08-17,37559,37451,38022,37402,106440000,37552,0
2006-08-18,37552,37559,37589,37178,76320000,37161,0
2006-08-21,37161,37550,37550,37139,115890000,36678,0
2006-08-22,36678,37161,37255,36511,86330000,35512,0
2006-08-23,35512,36675,36690,35512,145260000,35797,1
2006-08-24,35797,35514,35872,35123,89260000,35958,1
2006-08-25,35958,35795,36128,35586,89310000,36375,1
2006-08-28,36375,35958,36389,35649,78680000,36304,0
2006-08-29,36304,36384,36617,36013,59390000,36313,1
2006-08-30,36313,36303,36520,36125,144240000,36232,0
2006-08-31,36232,36313,36606,36013,152050000,37329,1
2006-09-01,37329,36232,37329,36232,98950000,37693,1
2006-09-04,37693,37330,37739,37287,83710000,37368,0
2006-09-05,37368,37693,37693,37271,104150000,36710,0
2006-09-06,36710,37368,37368,36710,99020000,36558,0
2006-09-08,36558,36705,36725,36495,80360000,35772,0
2006-09-11,35772,36561,36561,35666,158480000,36147,1
2006-09-12,36147,35777,36147,35626,127770000,36550,1
2006-09-13,36550,36147,36726,36034,142780000,36154,0
2006-09-14,36154,36548,36680,36087,91090000,36170,1
2006-09-15,36170,36154,36469,35878,81900000,36483,1
2006-09-18,36483,36168,36670,36134,68700000,35886,0
2006-09-19,35886,36477,36487,35555,115660000,35197,0
2006-09-20,35197,35889,36069,34928,153830000,34830,0
2006-09-21,34830,35199,35332,34624,198930000,34799,0
2006-09-22,34799,34829,34897,34397,131280000,34973,1
2006-09-25,34973,34803,35054,34127,126960000,35819,1
2006-09-26,35819,34972,35827,34972,121510000,36106,1
2006-09-27,36106,35817,36114,35611,152450000,36486,1
2006-09-28,36486,36105,36487,36031,124880000,36449,0
2006-09-29,36449,36486,36570,36261,128960000,37058,1
2006-10-02,37058,36450,37317,36450,149990000,36438,0
2006-10-03,36438,37057,37057,36438,121790000,37749,1
2006-10-04,37749,36441,37780,36441,201050000,37977,1
2006-10-05,37977,37750,38205,37624,147090000,37940,0
2006-10-06,37940,37976,37976,37493,88620000,38406,1
2006-10-09,38406,37930,38626,37736,111500000,38655,1
2006-10-10,38655,38411,38778,38407,119440000,38322,0
2006-10-11,38322,38652,38652,38091,87990000,38850,1
2006-10-13,38850,38328,39177,38328,112580000,39229,1
2006-10-16,39229,38852,39261,38672,110700000,38898,0
2006-10-17,38898,39226,39226,38672,88850000,38686,0
2006-10-18,38686,38898,39446,38557,208400000,38920,1
2006-10-19,38920,38595,38940,38561,3890000,38643,0
2006-10-20,38643,38919,38958,38440,71730000,39227,1
2006-10-23,39227,38643,39227,38273,101060000,39499,1
2006-10-24,39499,39227,39552,39091,74330000,39563,1
2006-10-25,39563,39499,39721,39341,122630000,39645,1
2006-10-26,39645,39563,39843,39365,98570000,39328,0
2006-10-27,39328,39640,39746,39293,115170000,38900,0
2006-10-30,38900,39327,39340,38681,94530000,39263,1
2006-10-31,39263,38900,39263,38880,166830000,39930,1
2006-11-01,39930,39279,40104,39279,151360000,40435,1
2006-11-03,40435,39930,40482,39924,160850000,41247,1
2006-11-06,41247,40437,41256,40437,171530000,41048,0
2006-11-07,41048,41247,41402,40863,129699999,41334,1
2006-11-08,41334,41042,41345,40624,142110000,40815,0
2006-11-09,40815,41334,41813,40657,140120000,40720,0
2006-11-10,40720,40815,40942,40322,163280000,40606,0
2006-11-13,40606,40724,40724,40038,116860000,41291,1
2006-11-14,41291,40607,41342,40607,141770000,41162,0
2006-11-16,41162,41296,41781,41153,157410000,41029,0
2006-11-17,41029,41164,41164,40482,117270000,41570,1
2006-11-21,41570,41029,41570,40986,118530000,41913,1
2006-11-22,41913,41579,41951,41308,109890000,42070,1
2006-11-23,42070,41913,42308,41913,91750000,41758,0
2006-11-24,41758,42071,42071,41468,92540000,40915,0
2006-11-27,40915,41758,41758,40722,159520000,41043,1
2006-11-28,41043,40915,41083,40428,955370000,41970,1
2006-11-29,41970,41041,41988,41041,146200000,41932,0
2006-11-30,41932,41971,42175,41497,141200000,41327,0
2006-12-01,41327,41930,42095,41192,84180000,42654,1
2006-12-04,42654,41329,42660,41282,86580000,43157,1
2006-12-05,43157,42652,43261,42636,97890000,43096,0
2006-12-06,43096,43158,43422,42831,87840000,42909,0
2006-12-07,42909,43097,43506,42758,81580000,42978,1
2006-12-08,42978,42910,43303,42818,66400000,43297,1
2006-12-11,43297,42968,43432,42968,99180000,43018,0
2006-12-12,43018,43297,43297,42794,94210000,43285,1
2006-12-13,43285,43026,43394,42783,194330000,43755,1
2006-12-14,43755,43291,43797,43291,155100000,43596,0
2006-12-15,43596,43755,44263,43447,140260000,43509,0
2006-12-18,43509,43596,44048,43400,138330000,43590,1
2006-12-19,43590,43038,43590,42891,119390000,43502,0
2006-12-20,43502,43592,43946,43379,111490000,43385,0
2006-12-21,43385,43505,43689,43100,80740000,43356,0
2006-12-22,43356,43385,43602,43125,65730000,43603,1
2006-12-26,43603,43356,43611,43356,47330000,44526,1
2006-12-27,44526,43602,44526,43602,101320000,44474,0
2006-12-28,44474,44526,44675,44373,113110000,45383,1
2007-01-02,45383,44476,45388,44476,75560000,44445,0
2007-01-03,44445,45379,45379,44284,122370000,44020,0
2007-01-04,44020,44442,44442,43623,86580000,42245,0
2007-01-05,42245,44019,44081,42160,164060000,42830,1
2007-01-08,42830,42249,42926,42144,114010000,42007,0
2007-01-09,42007,42831,43001,41438,112990000,42336,1
2007-01-10,42336,42001,42336,41266,110760000,42670,1
2007-01-11,42670,42336,43128,41940,84170000,43095,1
2007-01-12,43095,42669,43188,42526,96840000,42919,0
2007-01-15,42919,43095,43473,42875,45030000,42624,0
2007-01-16,42624,42916,42916,42415,93090000,42735,1
2007-01-17,42735,42626,42930,42252,73000000,42478,0
2007-01-18,42478,42741,43402,42407,97200000,43428,1
2007-01-19,43428,42477,43428,42477,651000000,43553,1
2007-01-22,43553,43431,43879,43183,70800000,44177,1
2007-01-23,44177,43549,44243,43432,109920000,44687,1
2007-01-24,44687,44177,44808,44041,114650000,44412,0
2007-01-26,44412,44687,44687,43870,102460000,43573,0
2007-01-29,43573,44414,44435,43555,95140000,44044,1
2007-01-30,44044,43573,44065,43508,110700000,44642,1
2007-01-31,44642,44046,44643,43824,131509999,44815,1
2007-02-01,44815,44642,45212,44642,120500000,44998,1
2007-02-02,44998,44815,45204,44597,106510000,45286,1
2007-02-05,45286,44999,45286,44851,79480000,45352,1
2007-02-06,45352,45287,45486,45038,109400000,44588,0
2007-02-07,44588,45352,45425,44488,114290000,44892,1
2007-02-08,44892,44585,44892,44070,124660000,44284,0
2007-02-09,44284,44894,45050,44180,133300000,43935,0
2007-02-12,43935,44286,44464,43850,94840000,45197,1
2007-02-13,45197,43932,45197,43932,116710000,45996,1
2007-02-14,45996,45198,46106,45198,232270000,45955,0
2007-02-15,45955,45996,46178,45734,140010000,45849,0
2007-02-16,45849,45955,45966,45614,107390000,45849,0
2007-02-20,45849,45955,45966,45614,107390000,46090,1
2007-02-21,46090,45849,46095,45558,73070000,46452,1
2007-02-22,46452,46097,46752,46097,121580000,46016,0
2007-02-23,46016,46452,46517,45813,76530000,46207,1
2007-02-26,46207,46021,46450,45885,94900000,43145,0
2007-02-27,43145,46190,46190,42571,189350000,43892,1
